lmd_id,store,merchant_homepage,long_offer,title,description,code,terms_and_conditions,categories,featured,publisher_exclusive,url,smartlink,image_url,type,offer,offer_value,status,start_date,end_date
642498,centreofexcellence.com,https://www.centreofexcellence.com/,"Corporate Wellness Courses starting at just £97","Corporate Wellness Courses","Starts from £97",,,"Training and Materials",No,N,https://www.centreofexcellence.com/shop/corporate-wellness/,https://smartlink.linkmydeals.com/?account_id=13570&network=&url=https%3A%2F%2Fwww.centreofexcellence.com%2Fshop%2Fcorporate-wellness%2F,,Deal,Offer,"Great Value",active,2021-02-19,2023-04-11
642499,centreofexcellence.com,https://www.centreofexcellence.com/,"Child Education Course starting at just &#163;29","Child Education Course","Starting from &#163;29",,,"Training and Materials",No,N,https://www.centreofexcellence.com/shop/child-education/,https://smartlink.linkmydeals.com/?account_id=13570&network=&url=https%3A%2F%2Fwww.centreofexcellence.com%2Fshop%2Fchild-education%2F,,Deal,Offer,"Super Offer",active,2021-02-19,2023-04-11
642519,centreofexcellence.com,https://www.centreofexcellence.com/,"Hobby and Craft Courses starting at just &#163;97","Hobby and Craft Courses","Starts at &#163;97",,,"Training and Materials",No,N,https://www.centreofexcellence.com/shop/hobby-craft-courses/,https://smartlink.linkmydeals.com/?account_id=13570&network=&url=https%3A%2F%2Fwww.centreofexcellence.com%2Fshop%2Fhobby-craft-courses%2F,,Deal,Offer,"Save Big",active,2021-02-19,2023-04-11
1043593,centreofexcellence.com,https://www.centreofexcellence.com/,"Language Courses starting at just £29(Products include Arabic for Beginners Diploma course, French for beginners diploma course and more)","Language Courses","Starting from £29(Products include Arabic for Beginners Diploma course, French for beginners diploma course and more)",,,"Training and Materials",No,N,https://www.centreofexcellence.com/shop/language-courses/,https://smartlink.linkmydeals.com/?account_id=13570&network=&url=https%3A%2F%2Fwww.centreofexcellence.com%2Fshop%2Flanguage-courses%2F,,Deal,Offer,"Super Offer",active,2020-12-10,2023-04-11
974801,centreofexcellence.com,https://www.centreofexcellence.com/,"Free Improve your Memory diploma course on Education and Learning","Free Improve your Memory diploma course","This voucher is valid on Education and Learning (Signup offer)",,,"Software and IT",No,N,https://www.centreofexcellence.com/,https://smartlink.linkmydeals.com/?account_id=13570&network=&url=https%3A%2F%2Fwww.centreofexcellence.com%2F,,Deal,Freebie,Free,active,2020-12-09,2023-04-11
974797,centreofexcellence.com,https://www.centreofexcellence.com/,"Spirit Writing and Drawing Diploma Course @ just &#163;127","Spirit Writing and Drawing Diploma Course","Get it @ &#163;127 only",,,"Training and Materials",No,N,https://www.centreofexcellence.com/shop/spirit-writing-and-drawing-diploma-course/,https://smartlink.linkmydeals.com/?account_id=13570&network=&url=https%3A%2F%2Fwww.centreofexcellence.com%2Fshop%2Fspirit-writing-and-drawing-diploma-course%2F,,Deal,Offer,"Save Big",active,2021-02-11,2023-04-11
952581,centreofexcellence.com,https://www.centreofexcellence.com/,"The Divine Feminine Diploma Course @ just &#163;147","The Divine Feminine Diploma Course","Get it at &#163;147 only",,,"Training and Materials",No,N,https://www.centreofexcellence.com/shop/divine-feminine-diploma-course/,https://smartlink.linkmydeals.com/?account_id=13570&network=&url=https%3A%2F%2Fwww.centreofexcellence.com%2Fshop%2Fdivine-feminine-diploma-course%2F,,Deal,Offer,"Super Offer",active,2021-02-11,2023-04-14
1147192,clearly.com.au,https://www.clearly.com.au,"Get Flat 40% off on Blue Light Filtering Lenses","Avail Flat 40% off","This discount is applicable on Blue Light Filtering Lenses (Only on new registrations)",FIRSTBLUELIGHT,,"Fashion,Eyewear",No,N,https://www.clearly.com.au/glasses/cl-offer?promotion=FIRSTBLUELIGHT,https://smartlink.linkmydeals.com/?account_id=13570&network=&url=https%3A%2F%2Fwww.clearly.com.au%2Fglasses%2Fcl-offer%3Fpromotion%3DFIRSTBLUELIGHT,,Code,Sign-Up,"Sign-Up Offer",active,2023-03-11,2023-04-14
941674,clearly.com.au,https://www.clearly.com.au,"Michael Kors Glasses starting at just $163","Michael Kors Glasses","Starting at just $163",,,"Fashion,Eyewear",No,N,https://www.clearly.com.au/glasses/michael-kors?usedForFavourites=&_resourcePath=%2Fcontent%2Fclearly%2Fclearly_com_au%2Fen_AU%2Fglasses%2Fmichael-kors%2Fjcr%3Acontent%2Fpar%2Fgrid&countryPath=%2Fcontent%2Fclearly%2Fclearly_com_au%2Fen_AU&query=&initialLoad=24&sort=price&priceFrom=0&priceTo=500,https://smartlink.linkmydeals.com/?account_id=13570&network=&url=https%3A%2F%2Fwww.clearly.com.au%2Fglasses%2Fmichael-kors%3FusedForFavourites%3D%26_resourcePath%3D%252Fcontent%252Fclearly%252Fclearly_com_au%252Fen_AU%252Fglasses%252Fmichael-kors%252Fjcr%253Acontent%252Fpar%252Fgrid%26countryPath%3D%252Fcontent%252Fclearly%252Fclearly_com_au%252Fen_AU%26query%3D%26initialLoad%3D24%26sort%3Dprice%26priceFrom%3D0%26priceTo%3D500,,Deal,Offer,"Super Offer",active,2021-09-06,2023-04-11
941696,clearly.com.au,https://www.clearly.com.au,"Oakley Sunglasses starting at just $146","Oakley Sunglasses","Starts @ $146 only",,,"Fashion,Eyewear",No,N,https://www.clearly.com.au/sunglasses/oakley?,https://smartlink.linkmydeals.com/?account_id=13570&network=&url=https%3A%2F%2Fwww.clearly.com.au%2Fsunglasses%2Foakley%3F,,Deal,Offer,"Hot Offer",active,2021-09-01,2023-04-11
851580,clearly.com.au,https://www.clearly.com.au,"Free shipping on Contact Lenses","Free shipping","This discount is applicable on Contact Lenses (On Min. Purchase of $99)",FSOVER99,,"Fashion,Eyewear",No,N,https://www.clearly.com.au/contact-lenses,https://smartlink.linkmydeals.com/?account_id=13570&network=&url=https%3A%2F%2Fwww.clearly.com.au%2Fcontact-lenses,,Code,Freebie,Free,active,2022-03-26,2023-04-11
1141729,clearly.com.au,https://www.clearly.com.au,"Free Shipping on Unique Styles Eyewear","Free Shipping","This discount is applicable on Unique Styles Eyewear (On Min. Purchase of $80)",,,"Fashion,Eyewear",No,N,https://www.clearly.com.au/eyewear,https://smartlink.linkmydeals.com/?account_id=13570&network=&url=https%3A%2F%2Fwww.clearly.com.au%2Feyewear,,Deal,Freebie,Free,active,2023-03-11,2023-04-09
1155876,clearly.com.au,https://www.clearly.com.au,"Get $12 OFF on Contact Lenses","$12 discount","This discount is applicable on Contact Lenses (On Min. Purchase of $99)",CLEARLY12,,"Fashion,Eyewear",No,N,https://www.clearly.com.au/contact-lenses,https://smartlink.linkmydeals.com/?account_id=13570&network=&url=https%3A%2F%2Fwww.clearly.com.au%2Fcontact-lenses,,Code,Price-Off,$12,active,2023-03-23,2023-04-11
1155877,clearly.com.au,https://www.clearly.com.au,"Flat 40% Off on Lens Upgrades","Get Flat 40% Off","Applicable on Lens Upgrades",NICEPRICE,,"Fashion,Eyewear",No,N,https://www.clearly.com.au/glasses/promo,https://smartlink.linkmydeals.com/?account_id=13570&network=&url=https%3A%2F%2Fwww.clearly.com.au%2Fglasses%2Fpromo,,Code,Percentage-Off,40%,active,2023-03-23,2023-04-11
1028286,clearly.com.au,https://www.clearly.com.au,"Get Up To 40% discount on Top Rated Glasses","Get Up To 40% OFF","This discount is applicable on Top Rated Glasses",,,"Fashion,Eyewear",No,N,https://www.clearly.com.au/glasses/top-rated,https://smartlink.linkmydeals.com/?account_id=13570&network=&url=https%3A%2F%2Fwww.clearly.com.au%2Fglasses%2Ftop-rated,https://www.clearly.com.au/content/dam/clearly/campaigns/2022/november/gl/cyber-monday/bubble-TopRated-182x182.png,Deal,Percentage-Off,40%,active,2022-11-29,2023-04-11
1155879,clearly.com.au,https://www.clearly.com.au,"Get Upto 50% Discount on Designer Glasses","Up to 50% Discount","This promotional offer is valid on Designer Glasses",,,"Fashion,Eyewear",No,N,https://www.clearly.com.au/glasses/premium-brands,https://smartlink.linkmydeals.com/?account_id=13570&network=&url=https%3A%2F%2Fwww.clearly.com.au%2Fglasses%2Fpremium-brands,https://www.clearly.com.au/content/dam/clearly/campaigns/2023/march/gl/upto-40off/bubble-50offDESIGNER-182x182-CA.png,Deal,Percentage-Off,50%,active,2023-03-23,2023-04-11
1155880,clearly.com.au,https://www.clearly.com.au,"Get 35% Discount on Blue Light Filtering Lenses","Avail Flat 35% OFF","This discount is valid on Blue Light Filtering Lenses",,,"Fashion,Eyewear",No,N,https://www.clearly.com.au/glasses/blue-light-glasses,https://smartlink.linkmydeals.com/?account_id=13570&network=&url=https%3A%2F%2Fwww.clearly.com.au%2Fglasses%2Fblue-light-glasses,https://www.clearly.com.au/content/dam/clearly/campaigns/2023/march/gl/upto-40off/bubble-35off_bluelight-182x182-CA.png,Deal,Percentage-Off,35%,active,2023-03-23,2023-04-11
1155878,clearly.com.au,https://www.clearly.com.au,"Get Upto 50% discount on Clearance Sunglasses","Upto 50% discount","This coupon is applicable on Clearance Sunglasses",,,"Fashion,Eyewear",No,N,https://www.clearly.com.au/eyewear/clearance,https://smartlink.linkmydeals.com/?account_id=13570&network=&url=https%3A%2F%2Fwww.clearly.com.au%2Feyewear%2Fclearance,https://www.clearly.com.au/content/dam/clearly/campaigns/2023/march/gl/upto-40off/bubble-50offCLEARANCE-182x182-CA.png,Deal,Percentage-Off,50%,active,2023-03-23,2023-04-11
1003135,clearly.com.au,https://www.clearly.com.au,"Brooks Brothers Glasses starting at just AU$81","Brooks Brothers Glasses","Starting at just AU$81",,,"Fashion,Eyewear",No,N,https://www.clearly.com.au/glasses/brooks-brothers?usedForFavourites=&_resourcePath=%2Fcontent%2Fclearly%2Fen%2Fglasses%2Fbrooks-brothers%2Fjcr%3Acontent%2Fpar%2Fgrid&countryPath=%2Fcontent%2Fclearly%2Fclearly_com_au%2Fen_AU&query=&initialLoad=24&sort=price&priceFrom=0&priceTo=500,https://smartlink.linkmydeals.com/?account_id=13570&network=&url=https%3A%2F%2Fwww.clearly.com.au%2Fglasses%2Fbrooks-brothers%3FusedForFavourites%3D%26_resourcePath%3D%252Fcontent%252Fclearly%252Fen%252Fglasses%252Fbrooks-brothers%252Fjcr%253Acontent%252Fpar%252Fgrid%26countryPath%3D%252Fcontent%252Fclearly%252Fclearly_com_au%252Fen_AU%26query%3D%26initialLoad%3D24%26sort%3Dprice%26priceFrom%3D0%26priceTo%3D500,,Deal,Offer,"Super Offer",active,2021-09-06,2023-04-11
1136332,clearly.com.au,https://www.clearly.com.au,"Up to 30% off + Free Shipping on Glasses and contact lenses","Upto 30% OFF + Free Shipping","This discount is applicable on Glasses and contact lenses",NEWAU18NZ,,"Fashion,Eyewear",No,N,https://www.clearly.com.au/,https://smartlink.linkmydeals.com/?account_id=13570&network=&url=https%3A%2F%2Fwww.clearly.com.au%2F,,Code,Percentage-Off,30%,active,2023-03-06,2023-04-09
1155659,clearly.com.au,https://www.clearly.com.au,"$12 discount on contact lenses","$12 Discount","This discount is valid on contact lenses (On Min. Purchase of $99)",CLEARLY12,,"Fashion,Eyewear",No,N,https://www.clearly.com.au/contactlenses,https://smartlink.linkmydeals.com/?account_id=13570&network=&url=https%3A%2F%2Fwww.clearly.com.au%2Fcontactlenses,https://www.clearly.com.au/content/dam/clearly/campaigns/2023/march/cl/poststpat/bubble-CL-12offFS-182x182-AU.png,Code,Price-Off,$12,active,2023-03-23,2023-04-11
1085558,clearly.com.au,https://www.clearly.com.au,"Get Flat 10% off on Contact lenses","10% off","Applicable on Contact lenses",REFILLRX10FS,,"Fashion,Eyewear",No,N,https://www.clearly.com.au/,https://smartlink.linkmydeals.com/?account_id=13570&network=&url=https%3A%2F%2Fwww.clearly.com.au%2F,,Code,Percentage-Off,10%,active,2023-01-19,2023-04-09
1085556,clearly.com.au,https://www.clearly.com.au,"Additional 18% Discount on all products","Extra 18% discount","This coupon is valid on all products",HIF4U,,"Fashion,Eyewear",No,N,https://www.clearly.com.au/,https://smartlink.linkmydeals.com/?account_id=13570&network=&url=https%3A%2F%2Fwww.clearly.com.au%2F,,Code,Percentage-Off,18%,active,2023-01-19,2023-04-09
1085552,clearly.com.au,https://www.clearly.com.au,"15% Off on all orders at clearly contacts","Get 15% Off","This promotional offer is valid on all orders at clearly contacts",15NEWCONTACTSOZ,,"Fashion,Eyewear",No,N,https://www.clearly.com.au/,https://smartlink.linkmydeals.com/?account_id=13570&network=&url=https%3A%2F%2Fwww.clearly.com.au%2F,,Code,Percentage-Off,15%,active,2022-12-17,2023-04-09
1129838,clearly.com.au,https://www.clearly.com.au,"Free Returns on all products","Free Returns","This promotional offer is valid on all products",,,"Fashion,Eyewear",No,N,https://www.clearly.com.au/,https://smartlink.linkmydeals.com/?account_id=13570&network=&url=https%3A%2F%2Fwww.clearly.com.au%2F,,Deal,Freebie,Free,active,2021-09-06,2023-04-09
1069771,clearly.com.au,https://www.clearly.com.au,"Best progressive glasses starting at just $6","Best progressive glasses","Starting @ just $6",,,"Fashion,Eyewear",No,N,https://www.clearly.com.au/glasses/progressive-eligible-frames,https://smartlink.linkmydeals.com/?account_id=13570&network=&url=https%3A%2F%2Fwww.clearly.com.au%2Fglasses%2Fprogressive-eligible-frames,https://www.clearly.com.au/content/dam/clearly/campaigns/2023/january/gl/30-35off/new-1x3-prem-progressive.png,Deal,Offer,"Great Value",active,2023-01-04,2023-04-11
1069772,clearly.com.au,https://www.clearly.com.au,"Prescription sunglasses starting at just $6","Prescription sunglasses","Starting for $6 only",,,"Fashion,Eyewear",No,N,https://www.clearly.com.au/eyewear/sunglasses,https://smartlink.linkmydeals.com/?account_id=13570&network=&url=https%3A%2F%2Fwww.clearly.com.au%2Feyewear%2Fsunglasses,https://www.clearly.com.au/content/dam/clearly/campaigns/2023/january/gl/30-35off/1x3-SG-396x330-CA.jpg,Deal,Offer,"Super Offer",active,2023-01-04,2023-04-11
1108017,clearly.com.au,https://www.clearly.com.au,"Get Flat 20% Off on All contact lenses","Get 20% off","This promotional offer is valid on All contact lenses",NEWT8M3R,,"Fashion,Eyewear",No,N,https://www.clearly.com.au/,https://smartlink.linkmydeals.com/?account_id=13570&network=&url=https%3A%2F%2Fwww.clearly.com.au%2F,,Code,Percentage-Off,20%,active,2023-02-09,2023-04-09
1087813,clearly.com.au,https://www.clearly.com.au,"Get Upto 20% Discount on Frames, Lenses and Contacts","Up to 20% Off","This voucher is valid on Frames, Lenses and Contacts",GCAMHMCGN,,"Fashion,Eyewear",No,N,https://www.clearly.com.au/contact-lenses,https://smartlink.linkmydeals.com/?account_id=13570&network=&url=https%3A%2F%2Fwww.clearly.com.au%2Fcontact-lenses,,Code,Percentage-Off,20%,active,2023-01-20,2023-04-09
1168194,clipmydeals.com,https://clipmydeals.com/,"Get Flat 10% Discount on ClipMyDeals Theme, Cashback and Browser Extension","Get 10% discount","This offer is applicable on ClipMyDeals Theme, Cashback and Browser Extension",CMD10,,"Software and IT,Computer Softwares",Yes,N,https://clipmydeals.com/,https://smartlink.linkmydeals.com/?account_id=13570&network=&url=https%3A%2F%2Fclipmydeals.com%2F,,Code,Percentage-Off,10%,active,2023-04-01,2023-04-09
1172448,coxandcox.co.uk,https://www.coxandcox.co.uk/,"Easter Home Decor starting at just &#163;20","Easter Home Decor","Starts at &#163;20",,,"Home and Living,Furniture and Decor,Kitchenware",No,N,https://www.coxandcox.co.uk/inspiration/the-edit/,https://smartlink.linkmydeals.com/?account_id=13570&network=&url=https%3A%2F%2Fwww.coxandcox.co.uk%2Finspiration%2Fthe-edit%2F,https://www.coxandcox.co.uk/media/wysiwyg/HomePageSliders/2023-04/20230404-home-page-slider-slider-1-desktop.jpg,Deal,Offer,"Great Value",active,2023-04-05,2023-04-11
1110647,coxandcox.co.uk,https://www.coxandcox.co.uk/,"Get Upto 70% Off on select luxury homeware","Get Up to 70% off","This offer is applicable on select luxury homeware",,,"Home and Living,Furniture and Decor",No,N,https://www.coxandcox.co.uk/sale-room1/,https://smartlink.linkmydeals.com/?account_id=13570&network=&url=https%3A%2F%2Fwww.coxandcox.co.uk%2Fsale-room1%2F,,Deal,Percentage-Off,70%,active,2023-02-11,2023-04-13
1110648,coxandcox.co.uk,https://www.coxandcox.co.uk/,"New Season Collection starting at just &#163;18.50","New Season Collection","Starts at &#163;18.50 only",,,"Home and Living,Furniture and Decor",No,N,https://www.coxandcox.co.uk/new/,https://smartlink.linkmydeals.com/?account_id=13570&network=&url=https%3A%2F%2Fwww.coxandcox.co.uk%2Fnew%2F,,Deal,Offer,"Hot Offer",active,2023-02-11,2023-04-09
1110649,coxandcox.co.uk,https://www.coxandcox.co.uk/,"Spring Collection starting at just &#163;12.50","Spring Collection","Starts @ &#163;12.50",,,"Home and Living,Furniture and Decor",No,N,https://www.coxandcox.co.uk/inspiration/the-edit/?product_list_order=price&product_list_dir=asc,https://smartlink.linkmydeals.com/?account_id=13570&network=&url=https%3A%2F%2Fwww.coxandcox.co.uk%2Finspiration%2Fthe-edit%2F%3Fproduct_list_order%3Dprice%26product_list_dir%3Dasc,,Deal,Offer,"Best Offer",active,2023-02-11,2023-04-09
1110642,coxandcox.co.uk,https://www.coxandcox.co.uk/,"Bedroom Furniture and Accessories starting at just &#163;45","Bedroom Furniture and Accessories","Starts from just &#163;45",,,"Home and Living,Furniture and Decor",No,N,https://www.coxandcox.co.uk/bedroom/,https://smartlink.linkmydeals.com/?account_id=13570&network=&url=https%3A%2F%2Fwww.coxandcox.co.uk%2Fbedroom%2F,https://www.coxandcox.co.uk/media/wysiwyg/HomePageBlocks/2023-02/20230208-Home-Page-Quads-grid-6.jpg,Deal,Offer,"Save Big",active,2023-02-11,2023-04-09
1110643,coxandcox.co.uk,https://www.coxandcox.co.uk/,"Home Storage starting at just &#163;12.50","Home Storage","Starts from just &#163;12.50",,,"Home and Living,Furniture and Decor",No,N,https://www.coxandcox.co.uk/storage/?product_list_order=price&product_list_dir=asc,https://smartlink.linkmydeals.com/?account_id=13570&network=&url=https%3A%2F%2Fwww.coxandcox.co.uk%2Fstorage%2F%3Fproduct_list_order%3Dprice%26product_list_dir%3Dasc,https://www.coxandcox.co.uk/media/wysiwyg/HomePageBlocks/2023-02/20230208-Home-Page-Quads-grid-5.jpg,Deal,Offer,"Great Value",active,2023-02-11,2023-04-09
1110645,coxandcox.co.uk,https://www.coxandcox.co.uk/,"Avail Up To 25% OFF on Select Home Seating","Get Up to 25% off","This voucher is applicable on Select Home Seating",,,"Home and Living,Furniture and Decor",No,N,https://www.coxandcox.co.uk/seating/,https://smartlink.linkmydeals.com/?account_id=13570&network=&url=https%3A%2F%2Fwww.coxandcox.co.uk%2Fseating%2F,,Deal,Percentage-Off,25%,active,2023-02-11,2023-04-09
1110646,coxandcox.co.uk,https://www.coxandcox.co.uk/,"Lightings starting at just &#163;45","Lightings Offer","Starting @ just &#163;45",,,"Home and Living,Furniture and Decor",No,N,https://www.coxandcox.co.uk/lighting/,https://smartlink.linkmydeals.com/?account_id=13570&network=&url=https%3A%2F%2Fwww.coxandcox.co.uk%2Flighting%2F,https://www.coxandcox.co.uk/media/wysiwyg/HomePageBlocks/2023-02/20230208-Home-Page-Quads-grid-2.jpg,Deal,Offer,"Save Big",active,2023-02-11,2023-04-09
1110641,coxandcox.co.uk,https://www.coxandcox.co.uk/,"Mirrors starting at just &#163;50","Mirrors Offer","Starts at &#163;50 only",,,"Home and Living,Furniture and Decor",No,N,https://www.coxandcox.co.uk/mirrors/?product_list_order=price&product_list_dir=asc,https://smartlink.linkmydeals.com/?account_id=13570&network=&url=https%3A%2F%2Fwww.coxandcox.co.uk%2Fmirrors%2F%3Fproduct_list_order%3Dprice%26product_list_dir%3Dasc,,Deal,Offer,"Super Offer",active,2023-02-11,2023-04-09
1110639,coxandcox.co.uk,https://www.coxandcox.co.uk/,"Garden Furniture starting at just &#163;16.50","Garden Furniture","Starts @ &#163;16.50 only",,,"Home and Living,Furniture and Decor",No,N,https://www.coxandcox.co.uk/outdoor/,https://smartlink.linkmydeals.com/?account_id=13570&network=&url=https%3A%2F%2Fwww.coxandcox.co.uk%2Foutdoor%2F,https://www.coxandcox.co.uk/media/wysiwyg/HomePageBlocks/2023-02/20230208-Home-Page-Quads-grid-9.jpg,Deal,Offer,"Best Offer",active,2023-02-11,2023-04-09
1110640,coxandcox.co.uk,https://www.coxandcox.co.uk/,"Home Furnishing starting at just &#163;4.25","Home Furnishing","Starting @ &#163;4.25 only",,,"Home and Living,Furniture and Decor",No,N,https://www.coxandcox.co.uk/home-furnishings/?product_list_order=price&product_list_dir=asc,https://smartlink.linkmydeals.com/?account_id=13570&network=&url=https%3A%2F%2Fwww.coxandcox.co.uk%2Fhome-furnishings%2F%3Fproduct_list_order%3Dprice%26product_list_dir%3Dasc,https://www.coxandcox.co.uk/media/wysiwyg/HomePageBlocks/2023-02/20230208-Home-Page-Quads-grid-8.jpg,Deal,Offer,"Hot Offer",active,2023-02-11,2023-04-09
1046417,coxandcox.co.uk,https://www.coxandcox.co.uk/,"Get Up To 50% Off on Christmas Decor products","Get Up to 50% discount","This discount is applicable on Christmas Decor products",,,"Home and Living,Furniture and Decor",No,N,https://www.coxandcox.co.uk/sale-room1/,https://smartlink.linkmydeals.com/?account_id=13570&network=&url=https%3A%2F%2Fwww.coxandcox.co.uk%2Fsale-room1%2F,https://www.coxandcox.co.uk/media/wysiwyg/HomePageSliders/2022-12/Christmas_Sale_Slider_6-DESKTOP-50-CTA.jpg,Deal,Percentage-Off,50%,active,2022-12-13,2023-04-11
983932,coxandcox.co.uk,https://www.coxandcox.co.uk/,"Christmas Decor Products starting at just &#163;2.25","Christmas Decor Products","Starting at just &#163;2.25",,,"Home and Living,Furniture and Decor,Housekeeping",No,N,https://www.coxandcox.co.uk/christmas/,https://smartlink.linkmydeals.com/?account_id=13570&network=&url=https%3A%2F%2Fwww.coxandcox.co.uk%2Fchristmas%2F,https://www.coxandcox.co.uk/media/wysiwyg/HomePageSliders/2022-10/20221024-new-slider-template-slider-1-desktop-1.jpg,Deal,Offer,"Save Big",active,2022-10-22,2023-04-11
1111744,coxandcox.co.uk,https://www.coxandcox.co.uk/,"Tables for Dinning and Living starting at just &#163;97.50","Tables for Dinning and Living","Starting @ &#163;97.50",,,"Home and Living,Furniture and Decor",No,N,https://www.coxandcox.co.uk/tables/?product_list_order=price&product_list_dir=asc,https://smartlink.linkmydeals.com/?account_id=13570&network=&url=https%3A%2F%2Fwww.coxandcox.co.uk%2Ftables%2F%3Fproduct_list_order%3Dprice%26product_list_dir%3Dasc,https://www.coxandcox.co.uk/media/wysiwyg/HomePageBlocks/2023-02/20230208-Home-Page-Quads-grid-4.jpg,Deal,Offer,"Best Offer",active,2023-02-11,2023-04-09
1129732,coxandcox.co.uk,https://www.coxandcox.co.uk/,"NEW Weathered Oak Counter Stool @ just &#163;295","NEW Weathered Oak Counter Stool","Get it just at &#163;295",,,"Home and Living,Furniture and Decor",No,N,https://www.coxandcox.co.uk/weathered-oak-counter-stool-greywash/,https://smartlink.linkmydeals.com/?account_id=13570&network=&url=https%3A%2F%2Fwww.coxandcox.co.uk%2Fweathered-oak-counter-stool-greywash%2F,,Deal,Offer,"Save Big",active,2022-01-25,2023-04-09
1175487,coxandcox.co.uk,https://www.coxandcox.co.uk/,"Easter Event - Get 25% Off on Furniture and Decor products","Easter Event - Get Flat 25% discount","This promotional offer is valid on Furniture and Decor products",EASTER25,,"Home and Living,Furniture and Decor",No,N,https://www.coxandcox.co.uk,https://smartlink.linkmydeals.com/?account_id=13570&network=&url=https%3A%2F%2Fwww.coxandcox.co.uk,https://www.coxandcox.co.uk/media/wysiwyg/HomePageSliders/2023-04/2304-EASTER-SLIDER-4-DESKTOP-EM.jpg,Code,Sale,Sale,active,2023-04-07,2023-04-11
1176102,coxandcox.co.uk,https://www.coxandcox.co.uk/,"Get 25% OFF on all products","25% OFF","This promotional offer is valid on all products",EASTER25,,"Home and Living,Furniture and Decor",No,N,https://www.coxandcox.co.uk/,https://smartlink.linkmydeals.com/?account_id=13570&network=&url=https%3A%2F%2Fwww.coxandcox.co.uk%2F,,Code,Percentage-Off,25%,active,2023-02-11,2023-04-11
996120,dhiindia.com,https://shop.dhiindia.com/,"Hair Conditioner @ just &#8377;420","Hair Conditioner","Get it just for &#8377;420",,,"Health and Beauty,Body Care",No,N,https://shop.dhiindia.com/collections/shampoos/products/hair-conditioner,https://smartlink.linkmydeals.com/?account_id=13570&network=&url=https%3A%2F%2Fshop.dhiindia.com%2Fcollections%2Fshampoos%2Fproducts%2Fhair-conditioner,,Deal,Offer,"Hot Offer",active,2022-01-01,2023-04-11
895721,dhiindia.com,https://shop.dhiindia.com/,"DHI Laser Cap @ just &#8377;55999","DHI Laser Cap","Get it just for &#8377;55999",,,"Home and Living,Housekeeping",No,N,https://shop.dhiindia.com/collections/laser-cap/products/dhi-laser-cap-with-272-lasers,https://smartlink.linkmydeals.com/?account_id=13570&network=&url=https%3A%2F%2Fshop.dhiindia.com%2Fcollections%2Flaser-cap%2Fproducts%2Fdhi-laser-cap-with-272-lasers,https://cdn.shopify.com/s/files/1/0581/1457/2440/files/laser-cap-750X1100_x800.jpg?v=1639748514,Deal,Offer,"Save Big",active,2022-07-08,2023-04-11
1142537,dhiindia.com,https://shop.dhiindia.com/,"Up To 50% OFF on DHI Hair Care Products","Up To 50% Off","This promotional offer is valid on DHI Hair Care Products",,,"Health and Beauty,Body Care",No,N,https://shop.dhiindia.com/collections/hair-care-product-combos-1,https://smartlink.linkmydeals.com/?account_id=13570&network=&url=https%3A%2F%2Fshop.dhiindia.com%2Fcollections%2Fhair-care-product-combos-1,https://cdn.shopify.com/s/files/1/0581/1457/2440/files/Copy_of_DHI_Care_1800x1200_FEB_2023_750_x_1100_px_b95256d5-cbec-4fa9-9752-3a81300dcd0b_x800.png?v=1678450426,Deal,Percentage-Off,50%,active,2023-03-11,2023-04-11
1133737,dhiindia.com,https://shop.dhiindia.com/,"Get Up to 35% Discount on Bestselling Hair Supplements","Avail Up To 35% Discount","This offer is applicable on Bestselling Hair Supplements",,,"Health and Beauty,Body Care",No,N,https://shop.dhiindia.com/collections/supplements,https://smartlink.linkmydeals.com/?account_id=13570&network=&url=https%3A%2F%2Fshop.dhiindia.com%2Fcollections%2Fsupplements,https://cdn.shopify.com/s/files/1/0581/1457/2440/files/Mobile_banner_750_x_1100_px_Feb_-23_2_x800.png?v=1677767491,Deal,Percentage-Off,35%,active,2023-03-03,2023-04-11
1133736,dhiindia.com,https://shop.dhiindia.com/,"Avail Up to 50% Discount on Best Of Hair Tonic Oil And Hair Serum","Up to 50% Off","Applicable on Best Of Hair Tonic Oil And Hair Serum",,,"Health and Beauty,Body Care",No,N,https://shop.dhiindia.com/collections/lotions-serums,https://smartlink.linkmydeals.com/?account_id=13570&network=&url=https%3A%2F%2Fshop.dhiindia.com%2Fcollections%2Flotions-serums,https://cdn.shopify.com/s/files/1/0581/1457/2440/files/Mobile_banner_750_x_1100_px_Feb_-23_1_x800.png?v=1677767470,Deal,Percentage-Off,50%,active,2023-03-03,2023-04-11
1133735,dhiindia.com,https://shop.dhiindia.com/,"Avail Upto 50% Off on Bestselling Shampoo and Conditioner","Get Up To 50% Discount","Applicable on Bestselling Shampoo and Conditioner",,,"Health and Beauty,Body Care",No,N,https://shop.dhiindia.com/collections/shampoos,https://smartlink.linkmydeals.com/?account_id=13570&network=&url=https%3A%2F%2Fshop.dhiindia.com%2Fcollections%2Fshampoos,https://cdn.shopify.com/s/files/1/0581/1457/2440/files/Mobile_banner_750_x_1100_px_Feb_-23_x800.png?v=1677767437,Deal,Percentage-Off,50%,active,2023-03-03,2023-04-11
